          RA           DEC             R062             Z087 
 00:54:07.81  +39:46:05.46       29.0657177       30.1652359 
 00:54:06.45  +39:46:00.10       27.6649786       28.9818856 
 00:54:04.31  +39:45:51.94       29.3564416       30.6842181 
 00:54:05.43  +39:45:56.21       28.3588851       29.5562283 
 00:54:07.53  +39:46:04.11       29.5006046       30.3392562 
 00:54:03.19  +39:45:47.50       26.0349937       26.9062537 
 00:54:08.50  +39:46:07.72       28.6979198       29.5909187 
 00:54:18.23  +39:46:44.72       28.5515699       29.6945658 
 00:54:13.80  +39:46:27.81       29.1591264       30.4325557 
 00:54:09.72  +39:46:12.29       27.2293677       28.5788831 
 00:54:15.74  +39:46:35.08       29.2554764       30.2789085 
 00:54:03.55  +39:45:48.56       28.5193677       29.8688831 
 00:54:09.16  +39:46:09.90       28.4503481       29.6585607 
 00:54:09.07  +39:46:09.51       28.6396242       29.6195785 
 00:54:15.16  +39:46:32.69       29.5110872       30.5019110 
 00:54:05.21  +39:45:54.82       29.3327916       30.4105709 
 00:54:12.72  +39:46:23.22       29.7464719       30.1829542 
 00:54:12.03  +39:46:20.58       27.9625503       28.9642435 
 00:54:02.26  +39:45:43.33       28.4966981       29.4549136 
 00:54:09.65  +39:46:11.48       29.0018112       30.2208932 
 00:54:09.85  +39:46:12.26       29.4930329       30.6468983 
 00:54:14.63  +39:46:30.36       29.3908156       31.1968475 
 00:54:04.65  +39:45:52.33       30.3125503       31.3142435 
 00:54:07.87  +39:46:04.58       29.0739982       30.5322079 
 00:54:06.53  +39:45:59.40       29.3915850       30.0889339 
 00:54:10.39  +39:46:14.09       29.1679198       30.0609187 
 00:54:13.33  +39:46:25.20       28.7954764       29.8189085 
 00:54:05.35  +39:45:54.82       25.1089002       25.8605963 
 00:54:09.60  +39:46:10.93       29.3103481       30.5185607 
 00:54:11.59  +39:46:18.54       29.5974372       30.3382638 
 00:54:06.04  +39:45:57.13       28.5920676       29.4415887 
 00:54:03.90  +39:45:48.97       28.5071807       29.6175684 
 00:54:05.42  +39:45:54.71       27.8918263       28.6652613 
 00:54:04.55  +39:45:51.38       29.2479198       30.1409187 
 00:54:10.20  +39:46:12.86       27.5666981       28.5249136 
 00:54:07.55  +39:46:02.76       29.0903633       29.8529288 
 00:54:13.39  +39:46:24.92       22.4723241       22.9522842 
 00:54:17.54  +39:46:40.64       28.2298655       29.2859059 
 00:54:07.01  +39:46:00.54       27.9405894       29.2248881 
 00:54:11.14  +39:46:16.20       28.8357177       29.9352359 
 00:54:03.86  +39:45:48.42       28.0123090       28.9379161 
 00:54:06.71  +39:45:59.29       28.5181611       29.4872461 
 00:54:17.01  +39:46:38.47       29.1613285       30.2282384 
 00:54:02.71  +39:45:44.03       28.8186438       29.9399009 
 00:54:18.30  +39:46:43.31       28.4591416       29.2869237 
 00:54:18.61  +39:46:44.45       28.6513285       29.7182384 
 00:54:18.30  +39:46:43.13       28.2420676       29.0915887 
 00:54:13.17  +39:46:23.59       29.4318263       30.2052613 
 00:54:09.23  +39:46:08.51       29.1789002       29.9305963 
 00:54:06.81  +39:45:59.16       27.3052351       28.2525811 
 00:54:10.92  +39:46:14.78       25.4159742       26.1459314 
 00:54:13.72  +39:46:25.40       27.8144960       28.9792308 
 00:54:03.44  +39:45:46.26       25.0164568       25.8985862 
 00:54:09.99  +39:46:11.16       28.7362003       29.9878907 
 00:54:07.13  +39:46:00.21       28.6954612       30.1645404 
 00:54:13.89  +39:46:25.86       28.1339982       29.5922079 
 00:54:05.66  +39:45:54.42       22.6945111       23.4135989 
 00:54:16.77  +39:46:36.67       28.1815699       29.3245658 
 00:54:11.61  +39:46:17.04       28.9418112       30.1608932 
 00:54:14.31  +39:46:27.30       28.3308308       29.6912156 
 00:54:08.43  +39:46:04.86       29.3476634       30.6102232 
 00:54:06.19  +39:45:56.31       28.1913285       29.2582384 
 00:54:15.49  +39:46:31.68       28.0240133       29.0365760 
 00:54:02.81  +39:45:43.37       29.0635307       29.9239212 
 00:54:10.04  +39:46:10.90       28.1274220       29.3138958 
 00:54:12.16  +39:46:18.90       28.4388851       29.6362283 
 00:54:14.50  +39:46:27.83       28.1759590       29.3515633 
 00:54:02.92  +39:45:43.69       28.2813285       29.3482384 
 00:54:07.45  +39:46:00.89       22.9079198       23.8009187 
 00:54:14.20  +39:46:26.59       28.7232742       29.9532257 
 00:54:09.05  +39:46:06.94       28.5884025       29.6335735 
 00:54:16.41  +39:46:34.82       29.2035155       30.5095531 
 00:54:04.85  +39:45:50.81       27.9559590       29.1315633 
 00:54:17.66  +39:46:39.55       27.8293829       28.7332511 
 00:54:09.35  +39:46:07.87       28.6764416       30.0042181 
 00:54:06.86  +39:45:58.33       30.2940436       30.4153121 
 00:54:08.72  +39:46:05.44       28.6562155       29.4622588 
 00:54:09.17  +39:46:07.05       28.7020525       29.9972206 
 00:54:05.95  +39:45:54.67       29.1098655       30.1659059 
 00:54:08.77  +39:46:05.37       24.9964568       25.8785862 
 00:54:07.13  +39:45:59.12       28.3179047       29.6565506 
 00:54:14.65  +39:46:27.71       29.3591416       30.1869237 
 00:54:07.25  +39:45:59.51       28.7559590       29.9315633 
 00:54:12.52  +39:46:19.56       29.5954915       30.1732766 
 00:54:10.53  +39:46:11.96       26.9793829       27.8832511 
 00:54:11.34  +39:46:15.03       28.1113437       28.7326065 
 00:54:10.96  +39:46:13.51       29.0866981       30.0449136 
 00:54:04.99  +39:45:50.67       28.4186438       29.5399009 
 00:54:06.06  +39:45:54.74       28.3154612       29.7845404 
 00:54:11.23  +39:46:14.38       28.7622938       30.1335480 
 00:54:04.10  +39:45:47.15       29.1471807       30.2575684 
 00:54:07.41  +39:45:59.78       27.9284025       28.9735735 
 00:54:04.17  +39:45:47.38       28.3066981       29.2649136 
 00:54:05.74  +39:45:53.38       28.0225351       29.4698754 
 00:54:14.51  +39:46:26.74       29.5054764       30.5289085 
 00:54:15.97  +39:46:32.21       27.0538933       24.4251932 
 00:54:17.24  +39:46:36.99       28.0291416       28.8569237 
 00:54:15.93  +39:46:31.97       27.6044960       28.7692308 
 00:54:16.20  +39:46:32.92       29.8003481       31.0085607 
 00:54:18.13  +39:46:40.20       28.1913285       29.2582384 
 00:54:02.35  +39:45:40.17       28.4420525       29.7372206 
 00:54:06.96  +39:45:57.67       27.8113285       28.8782384 
 00:54:06.44  +39:45:55.70       28.7286438       29.8499009 
 00:54:14.42  +39:46:26.04       28.5088851       29.7062283 
 00:54:14.75  +39:46:27.23       29.9772262       29.7506726 
 00:54:05.79  +39:45:53.10       28.8266981       29.7849136 
 00:54:15.07  +39:46:28.32       28.2401068       29.3722333 
 00:54:06.57  +39:45:55.98       29.2330481       29.9412664 
 00:54:15.89  +39:46:31.43       28.5693677       29.9188831 
 00:54:16.63  +39:46:34.22       28.9162003       30.1678907 
 00:54:06.74  +39:45:56.55       29.4876785       30.3045912 
 00:54:09.80  +39:46:08.06       27.5541043       25.8927844 
 00:54:07.69  +39:45:59.99       29.6149937       30.4862537 
 00:54:02.54  +39:45:40.25       27.9549786       29.2718856 
 00:54:17.96  +39:46:38.91       29.1542546       30.2429034 
 00:54:13.60  +39:46:22.31       28.9125503       29.9142435 
 00:54:08.76  +39:46:03.84       29.1276785       29.9445912 
 00:54:03.47  +39:45:43.64       29.1322938       30.5035480 
 00:54:06.46  +39:45:55.07       29.4640285       30.0309441 
 00:54:16.14  +39:46:31.88       29.0130481       29.7212664 
 00:54:14.22  +39:46:24.47       27.0144960       28.1792308 
 00:54:14.33  +39:46:24.88       28.7201068       29.8522333 
 00:54:04.93  +39:45:49.07       29.3730329       30.5268983 
 00:54:14.47  +39:46:25.36       28.7322938       30.1035480 
 00:54:12.72  +39:46:18.65       29.4691264       30.7425557 
 00:54:14.54  +39:46:25.55       29.1569243       30.6368729 
 00:54:14.65  +39:46:25.96       27.9710872       28.9619110 
 00:54:03.67  +39:45:44.14       28.5483873       30.0392054 
 00:54:08.23  +39:46:01.36       29.2905894       30.5748881 
 00:54:11.59  +39:46:14.14       29.6188851       30.8162283 
 00:54:06.63  +39:45:55.22       29.4518263       30.2252613 
 00:54:08.36  +39:46:01.81       29.3403481       30.5485607 
 00:54:03.64  +39:45:43.82       29.4881611       30.4572461 
 00:54:10.99  +39:46:11.78       26.0708762       26.0943198 
 00:54:11.66  +39:46:14.33       28.2976482       30.0058551 
 00:54:16.56  +39:46:32.94       29.3510872       30.3419110 
 00:54:07.97  +39:46:00.01       23.4842698       24.1272715 
 00:54:16.89  +39:46:33.90       28.3191416       29.1469237 
 00:54:07.75  +39:45:59.15       29.0942546       30.1829034 
 00:54:12.15  +39:46:15.85       28.5271807       29.6375684 
 00:54:06.14  +39:45:52.91       29.0525654       29.6086116 
 00:54:07.49  +39:45:57.96       28.6701068       29.8022333 
 00:54:07.89  +39:45:59.50       28.6398655       29.6959059 
 00:54:14.44  +39:46:24.38       29.3437720       30.2802486 
 00:54:13.73  +39:46:21.56       28.5608308       29.9212156 
 00:54:12.75  +39:46:17.82       28.6922938       30.0635480 
 00:54:06.52  +39:45:54.08       29.0257328       29.6796040 
 00:54:17.99  +39:46:37.63       29.2218112       30.4408932 
 00:54:12.01  +39:46:14.78       27.2640133       28.2765760 
 00:54:13.10  +39:46:18.77       27.9310872       28.9219110 
 00:54:04.63  +39:45:46.50       29.1325654       29.6886116 
 00:54:16.89  +39:46:33.11       27.9227916       29.0005709 
 00:54:04.17  +39:45:44.67       27.9801068       29.1122333 
 00:54:09.64  +39:46:05.49       29.3393677       30.6888831 
 00:54:13.26  +39:46:19.23       29.2181611       30.1872461 
 00:54:17.09  +39:46:33.78       28.6001068       29.7322333 
 00:54:09.98  +39:46:06.74       28.6196090       30.0452105 
 00:54:15.28  +39:46:26.85       28.8274220       30.0138958 
 00:54:02.68  +39:45:38.89       29.0654612       30.5345404 
 00:54:04.51  +39:45:45.82       27.7825503       28.7842435 
 00:54:06.93  +39:45:55.01       28.0408459       28.9555836 
 00:54:06.68  +39:45:53.92       28.5986589       29.2742689 
 00:54:07.31  +39:45:56.32       29.3703481       30.5785607 
 00:54:09.12  +39:46:03.18       29.2235155       30.5295531 
 00:54:07.17  +39:45:55.66       29.1510721       30.5875430 
 00:54:11.17  +39:46:10.86       29.4723090       30.3979161 
 00:54:15.41  +39:46:26.89       29.2215699       30.3645658 
 00:54:16.10  +39:46:29.53       27.8349786       29.1518856 
 00:54:09.33  +39:46:03.67       27.9084025       28.9535735 
 00:54:08.28  +39:45:59.64       29.0408459       29.9555836 
 00:54:16.34  +39:46:30.28       28.7381611       29.7072461 
 00:54:11.44  +39:46:11.56       29.6535307       30.5139212 
 00:54:05.64  +39:45:49.13       28.1398655       29.1959059 
 00:54:07.19  +39:45:54.98       29.3479198       30.2409187 
 00:54:04.60  +39:45:45.06       29.2976634       30.5602232 
 00:54:15.64  +39:46:27.05       28.9525503       29.9542435 
 00:54:06.61  +39:45:52.66       29.7054764       30.7289085 
 00:54:07.49  +39:45:55.99       29.6552351       30.6025811 
 00:54:08.80  +39:46:00.99       27.7062003       28.9578907 
 00:54:16.35  +39:46:29.69       29.1196242       30.0995785 
 00:54:05.44  +39:45:48.08       28.2927916       29.3705709 
 00:54:13.21  +39:46:17.68       28.6735307       29.5339212 
 00:54:07.98  +39:45:57.62       25.1032894       25.8875938 
 00:54:07.23  +39:45:54.72       29.1286438       30.2499009 
 00:54:10.09  +39:46:05.60       28.0603481       29.2685607 
 00:54:16.04  +39:46:28.14       28.9350089       29.3606218 
 00:54:09.65  +39:46:03.85       28.0542546       29.1429034 
 00:54:14.85  +39:46:23.60       29.2691264       30.5425557 
 00:54:03.73  +39:45:41.30       28.7603481       29.9685607 
 00:54:16.32  +39:46:29.17       29.2888851       30.4862283 
 00:54:18.02  +39:46:35.60       28.9749937       29.8462537 
 00:54:02.55  +39:45:36.70       27.2049937       28.0762537 
 00:54:04.97  +39:45:45.93       28.7247373       29.9655582 
 00:54:12.24  +39:46:13.57       28.3996242       29.3795785 
 00:54:05.54  +39:45:48.02       28.9130329       30.0668983 
 00:54:11.65  +39:46:11.21       29.1401068       30.2722333 
 00:54:07.23  +39:45:54.32       27.9559590       29.1315633 
 00:54:06.99  +39:45:53.36       28.7969394       29.8312410 
 00:54:09.38  +39:46:02.45       29.0366981       29.9949136 
 00:54:09.93  +39:46:04.47       29.0693829       29.9732511 
 00:54:17.35  +39:46:32.71       29.6554915       30.2332766 
 00:54:12.42  +39:46:13.90       28.2001068       29.3322333 
 00:54:11.38  +39:46:09.89       29.0515699       30.1945658 
 00:54:02.81  +39:45:37.20       28.8508459       29.7655836 
 00:54:05.36  +39:45:46.92       28.8193829       29.7232511 
 00:54:07.30  +39:45:54.29       27.4703481       28.6785607 
 00:54:07.13  +39:45:53.56       29.5259893       29.8102994 
 00:54:07.04  +39:45:53.19       29.0939830       30.9978399 
 00:54:12.06  +39:46:12.27       28.4444960       29.6092308 
 00:54:16.03  +39:46:27.34       28.6025351       30.0498754 
 00:54:12.14  +39:46:12.48       27.5176634       28.7802232 
 00:54:18.79  +39:46:37.71       29.4664416       30.7942181 
 00:54:08.54  +39:45:58.69       29.0884025       30.1335735 
 00:54:08.31  +39:45:57.77       28.2449786       29.5618856 
 00:54:06.45  +39:45:50.65       28.0645111       28.7835989 
 00:54:08.43  +39:45:58.19       28.5313285       29.5982384 
 00:54:17.45  +39:46:32.49       29.2823090       30.2079161 
 00:54:06.19  +39:45:49.60       28.7405894       30.0248881 
 00:54:10.55  +39:46:06.17       27.9937720       28.9302486 
 00:54:05.11  +39:45:45.42       28.3930329       29.5468983 
 00:54:08.30  +39:45:57.56       29.3413134       30.8538704 
 00:54:18.74  +39:46:37.19       28.7500917       30.3278653 
 00:54:10.42  +39:46:05.40       29.8166981       30.7749136 
 00:54:09.75  +39:46:02.81       28.0069394       29.0412410 
 00:54:09.11  +39:46:00.33       24.0462609       23.5153630 
 00:54:10.80  +39:46:06.76       28.9283873       30.4192054 
 00:54:14.64  +39:46:21.30       28.5976634       29.8602232 
 00:54:11.27  +39:46:08.46       28.8993829       29.8032511 
 00:54:17.29  +39:46:31.29       28.1430329       29.2968983 
 00:54:05.55  +39:45:46.59       29.1789154       29.4849644 
 00:54:16.02  +39:46:26.45       28.6318112       29.8508932 
 00:54:04.49  +39:45:42.53       29.6130329       30.7668983 
 00:54:06.73  +39:45:51.02       28.1488851       29.3462283 
 00:54:06.71  +39:45:50.75       25.5062003       26.7578907 
 00:54:07.35  +39:45:53.20       28.0842546       29.1729034 
 00:54:08.12  +39:45:56.12       28.4030329       29.5568983 
 00:54:09.61  +39:46:01.78       28.3744960       29.5392308 
 00:54:12.27  +39:46:11.90       28.5108308       29.8712156 
 00:54:11.11  +39:46:07.35       28.6637569       30.0458805 
 00:54:17.18  +39:46:30.38       29.7101220       30.3966014 
 00:54:17.78  +39:46:32.67       29.0284176       29.6279415 
 00:54:13.77  +39:46:17.37       28.5362003       29.7878907 
 00:54:09.84  +39:46:02.35       28.1888851       29.3862283 
 00:54:05.55  +39:45:45.97       28.4701068       29.6022333 
 00:54:03.05  +39:45:36.39       27.9962003       29.2478907 
 00:54:07.38  +39:45:52.89       28.7640133       29.7765760 
 00:54:17.36  +39:46:30.83       28.8774220       30.0638958 
 00:54:03.96  +39:45:39.84       28.3810872       29.3719110 
 00:54:13.78  +39:46:17.12       28.9459590       30.1215633 
 00:54:05.20  +39:45:44.26       29.5320525       30.8272206 
 00:54:08.11  +39:45:55.25       28.8072262       28.5806726 
 00:54:14.21  +39:46:18.43       29.7518263       30.5252613 
 00:54:03.39  +39:45:37.21       29.4589002       30.2105963 
 00:54:15.85  +39:46:24.56       28.4089002       29.1605963 
 00:54:17.62  +39:46:31.24       29.4018263       30.1752613 
 00:54:18.10  +39:46:33.02       28.9193829       29.8232511 
 00:54:10.23  +39:46:03.05       28.5906046       29.4292562 
 00:54:09.22  +39:45:59.16       28.6932742       29.9232257 
 00:54:18.93  +39:46:36.05       36.8680574       26.5437930 
 00:54:17.29  +39:46:29.80       24.9720676       25.8215887 
 00:54:05.31  +39:45:44.22       29.4022938       30.7735480 
 00:54:06.10  +39:45:47.21       28.7208459       29.6355836 
 00:54:06.84  +39:45:49.99       29.1408459       30.0555836 
 00:54:05.77  +39:45:45.81       27.3986589       28.0742689 
 00:54:08.83  +39:45:57.47       27.0244960       28.1892308 
 00:54:08.76  +39:45:57.17       29.9723393       30.0066523 
 00:54:17.38  +39:46:29.94       29.0276634       30.2902232 
 00:54:10.68  +39:46:04.23       28.8401068       29.9722333 
 00:54:10.21  +39:46:02.32       28.3613285       29.4282384 
 00:54:03.79  +39:45:37.84       28.8272110       29.0463045 
 00:54:12.33  +39:46:10.37       29.0481460       30.4628780 
 00:54:15.22  +39:46:21.36       28.6588851       29.8562283 
 00:54:03.18  +39:45:35.51       28.4235307       29.2839212 
 00:54:13.44  +39:46:14.51       23.0501220       23.7366014 
 00:54:17.00  +39:46:28.01       28.9081460       30.3228780 
